c_Sport,c_Season,c_Event,c_Gender,n_DateSort,c_Person,c_PersonNatio,c_NOC,c_Result,n_ResultSort,c_Class
Swimming,2018,100m Backstroke,Men,20180420,Rodrigo Correia,Brazil,Brazil,56.20,56200,Elite
Swimming,2018,100m Backstroke,Men,20180504,Pavel Chaikou,Belarus,Belarus,56.20,56200,Elite
Swimming,2018,100m Backstroke,Men,20180406,Anders Klein,Canada,Canada,56.22,56220,Elite
Swimming,2018,100m Backstroke,Men,20180420,Leonardo Guedes,Brazil,Brazil,56.23,56230,Elite
Swimming,2018,100m Backstroke,Men,20181008,Lewis Blackburn,Australia,Australia,56.23,56230,Elite
Swimming,2018,100m Backstroke,Men,20180826,Daiki Yanagawa,Japan,Japan,56.25,56250,Elite
Swimming,2018,100m Backstroke,Men,20180818,Hidenari Mano,Japan,Japan,56.25,56250,Elite
Swimming,2018,100m Backstroke,Men,20180702,James Traiforos,Australia,Australia,56.27,56270,Elite
Swimming,2018,100m Backstroke,Men,20180801,Thomas Hamlet,United States,United States,56.27,56270,Elite
Swimming,2018,100m Backstroke,Men,20180803,Keegan Walsh,United States,United States,56.28,56280,Elite
Swimming,2018,100m Backstroke,Men,20180427,Im Taejeong,Korea,Korea,56.28,56280,Elite
Swimming,2018,100m Backstroke,Men,20180725,Liam White,Great Britain,Great Britain,56.29,56290,Elite
Swimming,2018,100m Backstroke,Men,20180728,Kyle Robrock,United States,United States,56.30,56300,Elite
Swimming,2018,100m Backstroke,Men,20180707,Jelle Betten,Netherlands,Netherlands,56.30,56300,Elite
Swimming,2018,100m Backstroke,Men,20180813,Luca Bertoli,Italy,Italy,56.32,56320,Elite
Swimming,2018,100m Backstroke,Men,20180712,Simon Brefuel,France,France,56.32,56320,Elite
Swimming,2018,100m Backstroke,Men,20180709,Ali Khalafalla,Egypt,Egypt,56.32,56320,Elite
Swimming,2018,100m Backstroke,Men,20180422,Nikita Tretyakov,Russia,Russia,56.32,56320,Elite
Swimming,2018,100m Backstroke,Men,20180909,Hiromasa Kawabata,Japan,Japan,56.33,56330,Elite
Swimming,2018,100m Backstroke,Men,20180525,Riku Matsuyama,Japan,Japan,56.33,56330,Elite
Swimming,2018,100m Backstroke,Men,20180422,Dmitrii Lapshin,Russia,Russia,56.34,56340,Elite
Swimming,2018,100m Backstroke,Men,20180909,Yuusuke Aoki,Japan,Japan,56.34,56340,Elite
Swimming,2018,100m Backstroke,Men,20180725,Daniel Torres,Mexico,Mexico,56.35,56350,Elite
Swimming,2018,100m Backstroke,Men,20180909,Yuuki Kanemoto,Japan,Japan,56.35,56350,Elite
Swimming,2018,100m Backstroke,Men,20180310,Ryan Lochte,United States,United States,56.38,56380,Elite
Swimming,2018,100m Backstroke,Men,20180622,Arvind Mani,India,India,56.38,56380,Elite
Swimming,2018,100m Backstroke,Men,20180909,Kento Yasui,Japan,Japan,56.39,56390,Elite
Swimming,2018,100m Backstroke,Men,20180728,Wilson Beckman,United States,United States,56.40,56400,Elite
Swimming,2018,100m Backstroke,Men,20180805,Ivan Gajšek,Croatia,Croatia,56.41,56410,Elite
Swimming,2018,100m Backstroke,Men,20180405,Harry Shalamon,Jersey,Great Britain,56.41,56410,Elite
Swimming,2018,100m Backstroke,Men,20180302,Duncan Scott,Scotland,Great Britain,56.43,56430,Elite
Swimming,2018,100m Backstroke,Men,20180728,Glen Cowand,United States,United States,56.43,56430,Elite
Swimming,2018,100m Backstroke,Men,20180408,Sergio Campos Varela,Spain,Spain,56.43,56430,Elite
Swimming,2018,100m Backstroke,Men,20180714,Braxton Moore,United States,United States,56.43,56430,Elite
Swimming,2018,100m Backstroke,Men,20180303,Bradley Dunham,United States,United States,56.44,56440,Elite
Swimming,2018,100m Backstroke,Men,20180504,Maksim Krepski,Belarus,Belarus,56.44,56440,Elite
Swimming,2018,100m Backstroke,Men,20180413,Zheng Mingli,China,China,56.45,56450,Elite
Swimming,2018,100m Backstroke,Men,20180413,Bálint Szabó,Hungary,Hungary,56.45,56450,Elite
Swimming,2018,100m Backstroke,Men,20180525,Juran Mizohata,Japan,Japan,56.46,56460,Elite
Swimming,2018,100m Backstroke,Men,20180725,Scott Gibson,Great Britain,Great Britain,56.46,56460,Elite
Swimming,2018,100m Backstroke,Men,20180728,Brennan Balogh,United States,United States,56.47,56470,Elite
Swimming,2018,100m Backstroke,Men,20181107,Gaston Hernandez,Argentina,Argentina,56.47,56470,Elite
Swimming,2018,100m Backstroke,Men,20180728,Ethan Beach,United States,United States,56.48,56480,Elite
Swimming,2018,100m Backstroke,Men,20180909,Kazuma Misaka,Japan,Japan,56.48,56480,Elite
Swimming,2018,100m Backstroke,Men,20180715,Thomas Smith,United States,United States,56.49,56490,Elite
Swimming,2018,100m Backstroke,Men,20180725,James Oxborrow,Great Britain,Great Britain,56.49,56490,Elite
Swimming,2018,100m Backstroke,Men,20180728,Luca Urlando,United States,United States,56.49,56490,Elite
Swimming,2018,100m Backstroke,Men,20181007,Alanas Tautkus,Lithuania,Lithuania,56.49,56490,Elite
Swimming,2018,100m Backstroke,Men,20180422,Carl-Louis Schwarz,Germany,Germany,56.50,56500,Elite
Swimming,2018,100m Backstroke,Men,20180818,Reo Miura,Japan,Japan,56.50,56500,Elite
Swimming,2018,100m Backstroke,Men,20180909,Yasuyuki Yamashita,Japan,Japan,56.51,56510,Elite
Swimming,2018,100m Backstroke,Men,20180525,Yuuichirou Kobayashi,Japan,Japan,56.51,56510,Elite
Swimming,2018,100m Backstroke,Men,20180507,Pavel Samusenko,Russia,Russia,56.52,56520,Elite
Swimming,2018,100m Backstroke,Men,20180728,Brad Shannon,United States,United States,56.53,56530,Elite
Swimming,2018,100m Backstroke,Men,20180704,Nils Liess,Switzerland,Switzerland,56.53,56530,Elite
Swimming,2018,100m Backstroke,Men,20180803,Tim Gallagher,United States,United States,56.53,56530,Elite
Swimming,2018,100m Backstroke,Men,20180725,James Mcfadzen,Great Britain,Great Britain,56.53,56530,Elite
Swimming,2018,100m Backstroke,Men,20180728,Ethan Harder,United States,United States,56.53,56530,Elite
Swimming,2018,100m Backstroke,Men,20180418,Andrew Jeffcoat,New Zealand,New Zealand,56.55,56550,Elite
Swimming,2018,100m Backstroke,Men,20180708,Hunter Tapp,United States,United States,56.55,56550,Elite
Swimming,2018,100m Backstroke,Men,20180524,Ladislas Salczer,France,France,56.55,56550,Elite
Swimming,2018,100m Backstroke,Men,20180525,Kenta Akasaka,Japan,Japan,56.56,56560,Elite
Swimming,2018,100m Backstroke,Men,20180727,Kai Williams,United States,United States,56.56,56560,Elite
Swimming,2018,100m Backstroke,Men,20180411,Fabio Laugeni,Italy,Italy,56.56,56560,Elite
Swimming,2018,100m Backstroke,Men,20180909,Junya Ohtaka,Japan,Japan,56.58,56580,Elite
Swimming,2018,100m Backstroke,Men,20180728,Jack Dolan,United States,United States,56.58,56580,Elite
Swimming,2018,100m Backstroke,Men,20180805,Nikola Acin,Serbia,Serbia,56.59,56590,Elite
Swimming,2018,100m Backstroke,Men,20180801,Sean Workman,United States,United States,56.61,56610,Elite
Swimming,2018,100m Backstroke,Men,20180705,Pontus Palmqvist,United States,United States,56.61,56610,Elite
Swimming,2018,100m Backstroke,Men,20180720,Nathan Murray,United States,United States,56.61,56610,Elite
Swimming,2018,100m Backstroke,Men,20180421,Elijah Winnington,Australia,Australia,56.62,56620,Elite
Swimming,2018,100m Backstroke,Men,20180328,Levente Varro Adam,Hungary,Hungary,56.63,56630,Elite
Swimming,2018,100m Backstroke,Men,20180525,Akio Ohashi,Japan,Japan,56.63,56630,Elite
Swimming,2018,100m Backstroke,Men,20180909,Yuuya Takizawa,Japan,Japan,56.63,56630,Elite
Swimming,2018,100m Backstroke,Men,20180805,Armin Evert Lelle,Estonia,Estonia,56.64,56640,Elite
Swimming,2018,100m Backstroke,Men,20180801,Jack Alexy,United States,United States,56.65,56650,Elite
Swimming,2018,100m Backstroke,Men,20180728,Jack Dahlgren,United States,United States,56.65,56650,Elite
Swimming,2018,100m Backstroke,Men,20180121,Arkady Vyatchanin,United States,United States,56.65,56650,Elite
Swimming,2018,100m Backstroke,Men,20180818,Kazuki Nasu,Japan,Japan,56.65,56650,Elite
Swimming,2018,100m Backstroke,Men,20181013,Luo Da,China,China,56.65,56650,Elite
Swimming,2018,100m Backstroke,Men,20180228,Stuart Swinburn,Australia,Australia,56.65,56650,Elite
Swimming,2018,100m Backstroke,Men,20181013,Mai Kunhao,China,China,56.66,56660,Elite
Swimming,2018,100m Backstroke,Men,20180413,Ensger Kotterink,Netherlands,Netherlands,56.66,56660,Elite
Swimming,2018,100m Backstroke,Men,20180525,Karol Zbutowicz,Poland,Poland,56.66,56660,Elite
Swimming,2018,100m Backstroke,Men,20180411,Simone Ponzio,Italy,Italy,56.66,56660,Elite
Swimming,2018,100m Backstroke,Men,20180725,Christian Alexander Ricardo Mendez,Cuba,Cuba,56.66,56660,Elite
Swimming,2018,100m Backstroke,Men,20180522,Baptiste Leger,France,France,56.67,56670,Elite
Swimming,2018,100m Backstroke,Men,20180719,Felix Ziemann,Germany,Germany,56.67,56670,Elite
Swimming,2018,100m Backstroke,Men,20180725,Callum Barrett,Great Britain,Great Britain,56.67,56670,Elite
Swimming,2018,100m Backstroke,Men,20180728,Marvin Miglbauer,Austria,Austria,56.67,56670,Elite
Swimming,2018,100m Backstroke,Men,20180202,Maksim Dzialendzik,Belarus,Belarus,56.68,56680,Elite
Swimming,2018,100m Backstroke,Men,20180519,Drew Kibler,United States,United States,56.68,56680,Elite
Swimming,2018,100m Backstroke,Men,20180721,Jacob Eismann,United States,United States,56.69,56690,Elite
Swimming,2018,100m Backstroke,Men,20180902,Yamato Ujibayashi,Japan,Japan,56.70,56700,Elite
Swimming,2018,100m Backstroke,Men,20180728,Boris Tavrovsky,Israel,Israel,56.70,56700,Elite
Swimming,2018,100m Backstroke,Men,20181130,Anthony Grimm,United States,United States,56.70,56700,Elite
Swimming,2018,100m Backstroke,Men,20180826,Ty Hartwell,Australia,Australia,56.70,56700,Elite
Swimming,2018,100m Backstroke,Men,20180803,Jake Marcum,United States,United States,56.71,56710,Elite
Swimming,2018,100m Backstroke,Men,20180420,Kainan Coerin De Jesus,Brazil,Brazil,56.71,56710,Elite
Swimming,2018,100m Backstroke,Men,20180525,Hiroya Okuyama,Japan,Japan,56.72,56720,Elite
Swimming,2018,100m Backstroke,Men,20180427,Kim Hyunchan,Korea,Korea,56.72,56720,Elite
Swimming,2018,100m Backstroke,Men,20180424,Joshua Edwards-Smith,Australia,Australia,56.72,56720,Elite
Swimming,2018,100m Backstroke,Men,20181129,Joey Puglessi,United States,United States,56.73,56730,Elite
Swimming,2018,100m Backstroke,Men,20180519,Ethan Young,United States,United States,56.73,56730,Elite
Swimming,2018,100m Backstroke,Men,20180813,Giovanni Sorriso,Italy,Italy,56.73,56730,Elite
Swimming,2018,100m Backstroke,Men,20180707,Bence Szucsik,Hungary,Hungary,56.73,56730,Elite
Swimming,2018,100m Backstroke,Men,20180524,Adrien Musart,France,France,56.73,56730,Elite
Swimming,2018,100m Backstroke,Men,20180909,Kouhei Hosokawa,Japan,Japan,56.74,56740,Elite
Swimming,2018,100m Backstroke,Men,20180725,Charlie Brown,Great Britain,Great Britain,56.74,56740,Elite
Swimming,2018,100m Backstroke,Men,20180422,Felix Wolf,Germany,Germany,56.74,56740,Elite
Swimming,2018,100m Backstroke,Men,20180728,Chris Thames,United States,United States,56.74,56740,Elite
Swimming,2018,100m Backstroke,Men,20180422,Jack Carr,Australia,Australia,56.74,56740,Elite
Swimming,2018,100m Backstroke,Men,20180813,Riccardo Crescenzo,Italy,Italy,56.75,56750,Elite
Swimming,2018,100m Backstroke,Men,20180813,Matteo Brunella,Italy,Italy,56.75,56750,Elite
Swimming,2018,100m Backstroke,Men,20180728,Wyatt Davis,United States,United States,56.76,56760,Elite
Swimming,2018,100m Backstroke,Men,20180211,Javier Romero Barrios,Spain,Spain,56.76,56760,Elite
Swimming,2018,100m Backstroke,Men,20181130,Juan Rocha De Murga,Mexico,Mexico,56.76,56760,Elite
Swimming,2018,100m Backstroke,Men,20180719,William Marois,Canada,Canada,56.76,56760,Elite
Swimming,2018,100m Backstroke,Men,20180524,Driss Lahrichi,Morocco,Morocco,56.77,56770,Elite
Swimming,2018,100m Backstroke,Men,20180127,Raphaël Stacchiotti,Luxembourg,Luxembourg,56.77,56770,Elite
Swimming,2018,100m Backstroke,Men,20180627,Bence Szentes,Hungary,Hungary,56.77,56770,Elite
Swimming,2018,100m Backstroke,Men,20180411,Paolo Aiello,Italy,Italy,56.78,56780,Elite
Swimming,2018,100m Backstroke,Men,20181013,Ba Shilong,China,China,56.80,56800,Elite
Swimming,2018,100m Backstroke,Men,20180525,Takahisa Yamamoto,Japan,Japan,56.80,56800,Elite
Swimming,2018,100m Backstroke,Men,20180405,Nicolas Zoulalian,Switzerland,Switzerland,56.80,56800,Elite
Swimming,2018,100m Backstroke,Men,20180506,Magnus Jakupsson,Denmark,Denmark,56.80,56800,Elite
Swimming,2018,100m Backstroke,Men,20180524,Kryls Miatti,France,France,56.81,56810,Elite
Swimming,2018,100m Backstroke,Men,20180714,Kieran Smith,United States,United States,56.81,56810,Elite
Swimming,2018,100m Backstroke,Men,20180422,Evgenii Gurevich,Russia,Russia,56.82,56820,Elite
Swimming,2018,100m Backstroke,Men,20180719,Tim Zeng,Canada,Canada,56.82,56820,Elite
Swimming,2018,100m Backstroke,Men,20180909,Kaito Watanabe,Japan,Japan,56.83,56830,Elite
Swimming,2018,100m Backstroke,Men,20180818,Kouta Okada,Japan,Japan,56.83,56830,Elite
Swimming,2018,100m Backstroke,Men,20180525,Osamu Katou,Japan,Japan,56.83,56830,Elite
Swimming,2018,100m Backstroke,Men,20180406,Alexandre Marcourt,Belgium,Belgium,56.83,56830,Elite
Swimming,2018,100m Backstroke,Men,20181010,Johannes Calloni,Italy,Italy,56.83,56830,Elite
Swimming,2018,100m Backstroke,Men,20180909,Teppei Murakami,Japan,Japan,56.83,56830,Elite
Swimming,2018,100m Backstroke,Men,20180609,Daniel Mcarthur,United States,United States,56.84,56840,Elite
Swimming,2018,100m Backstroke,Men,20181130,Mazen Shoukri,Egypt,Egypt,56.84,56840,Elite
Swimming,2018,100m Backstroke,Men,20180531,Marvin Dahler,Germany,Germany,56.84,56840,Elite
Swimming,2018,100m Backstroke,Men,20180524,Geoffrey Renard,France,France,56.84,56840,Elite
Swimming,2018,100m Backstroke,Men,20180422,Yeziel Morales,Puerto Rico,Puerto Rico,56.85,56850,Elite
Swimming,2018,100m Backstroke,Men,20181007,Abdellah Ardjoune,Algeria,Algeria,56.86,56860,Elite
Swimming,2018,100m Backstroke,Men,20180728,William Kearsey,Great Britain,Great Britain,56.86,56860,Elite
Swimming,2018,100m Backstroke,Men,20180411,Nicola Piermaria Turrini,Italy,Italy,56.86,56860,Elite
Swimming,2018,100m Backstroke,Men,20180707,Roni Kallström,Finland,Finland,56.87,56870,Elite
Swimming,2018,100m Backstroke,Men,20180725,Clement Secchi,France,France,56.87,56870,Elite
Swimming,2018,100m Backstroke,Men,20180406,Loïc St-Martin,Canada,Canada,56.87,56870,Elite
Swimming,2018,100m Backstroke,Men,20180615,Kenzo Simons,Netherlands,Netherlands,56.88,56880,Elite
Swimming,2018,100m Backstroke,Men,20180704,Jack Anderson,New Zealand,New Zealand,56.88,56880,Elite
Swimming,2018,100m Backstroke,Men,20180729,Marko Krce-Rabar,Croatia,Croatia,56.88,56880,Elite
Swimming,2018,100m Backstroke,Men,20180525,Stanislaw Kolczynski,Poland,Poland,56.90,56900,Elite
Swimming,2018,100m Backstroke,Men,20180725,Jesus Lopez,Venezuela,Venezuela,56.90,56900,Elite
Swimming,2018,100m Backstroke,Men,20180728,David Gerchik,Israel,Israel,56.91,56910,Elite
Swimming,2018,100m Backstroke,Men,20180818,Yuuto Yamamoto,Japan,Japan,56.92,56920,Elite
Swimming,2018,100m Backstroke,Men,20180725,Patrick Groters,Aruba,Aruba,56.92,56920,Elite
Swimming,2018,100m Backstroke,Men,20180531,Lukas Maertens,Germany,Germany,56.92,56920,Elite
Swimming,2018,100m Backstroke,Men,20180525,Jakub Moscicki,Poland,Poland,56.93,56930,Elite
Swimming,2018,100m Backstroke,Men,20180302,Jack Shillinglaw,Great Britain,Great Britain,56.94,56940,Elite
Swimming,2018,100m Backstroke,Men,20180909,Toranosuke Yamamoto,Japan,Japan,56.94,56940,Elite
Swimming,2018,100m Backstroke,Men,20180805,Ege Baser,Turkey,Turkey,56.95,56950,Elite
Swimming,2018,100m Backstroke,Men,20181221,Hubert Kós,Hungary,Hungary,56.95,56950,Elite
Swimming,2018,100m Backstroke,Men,20180524,Souhaiel Chatti,France,France,56.95,56950,Elite
Swimming,2018,100m Backstroke,Men,20180714,Spencer Walker,United States,United States,56.95,56950,Elite
Swimming,2018,100m Backstroke,Men,20180728,Alex Walton,United States,United States,56.96,56960,Elite
Swimming,2018,100m Backstroke,Men,20180422,Nathan Foote,Australia,Australia,56.96,56960,Elite
Swimming,2018,100m Backstroke,Men,20181130,Mert Ali Satir,Turkey,Turkey,56.96,56960,Elite
Swimming,2018,100m Backstroke,Men,20180302,Jari Groenhart,Netherlands,Netherlands,56.96,56960,Elite
Swimming,2018,100m Backstroke,Men,20180725,Myles Stirk,Great Britain,Great Britain,56.96,56960,Elite
Swimming,2018,100m Backstroke,Men,20180803,Khalil Fonder,United States,United States,56.97,56970,Elite
Swimming,2018,100m Backstroke,Men,20180525,Hinata Sakai,Japan,Japan,56.97,56970,Elite
Swimming,2018,100m Backstroke,Men,20180407,Jan Giralt Pidemont,Spain,Spain,56.97,56970,Elite
Swimming,2018,100m Backstroke,Men,20180422,Doruk Tekin,Turkey,Turkey,56.98,56980,Elite
Swimming,2018,100m Backstroke,Men,20180420,Tomer Frankel,Israel,Israel,56.99,56990,Elite
Swimming,2018,100m Backstroke,Men,20180420,Gustavo Louzada,Brazil,Brazil,56.99,56990,Elite
Swimming,2018,100m Backstroke,Men,20180528,Matias López,Paraguay,Paraguay,57.00,57000,Elite
Swimming,2018,100m Backstroke,Men,20180202,Uladzislau Maiorchyk,Belarus,Belarus,57.00,57000,Elite
Swimming,2018,100m Backstroke,Men,20180302,Thomas Gilroy,Great Britain,Great Britain,57.00,57000,Elite
Swimming,2018,100m Backstroke,Men,20180615,Ryan Baker,United States,United States,57.00,57000,Elite
Swimming,2018,100m Backstroke,Men,20180427,Kim Dongyeop,Korea,Korea,57.01,57010,Elite
Swimming,2018,100m Backstroke,Men,20180303,Colton Williamson,United States,United States,57.01,57010,Elite
Swimming,2018,100m Backstroke,Men,20180525,Krzysztof Radziszewski,Poland,Poland,57.01,57010,Elite
Swimming,2018,100m Backstroke,Men,20180728,Kyle Maas,United States,United States,57.01,57010,Elite
Swimming,2018,100m Backstroke,Men,20180408,Alejandro Calderon Iglesias,Spain,Spain,57.01,57010,Elite
Swimming,2018,100m Backstroke,Men,20180302,Perry Gardner,Great Britain,Great Britain,57.02,57020,Elite
Swimming,2018,100m Backstroke,Men,20180228,Ricky Anggawijaya,Indonesia,Indonesia,57.02,57020,Elite
Swimming,2018,100m Backstroke,Men,20180422,Artem Artamonov,Russia,Russia,57.03,57030,Elite
Swimming,2018,100m Backstroke,Men,20180428,Uvis Kalnins,Latvia,Latvia,57.04,57040,Elite
Swimming,2018,100m Backstroke,Men,20180504,Jian-Han Tern,Malaysia,Malaysia,57.05,57050,Elite
Swimming,2018,100m Backstroke,Men,20180728,Joe Young,United States,United States,57.05,57050,Elite
Swimming,2018,100m Backstroke,Men,20180629,Konstadinos Kodopoulos,Greece,Greece,57.05,57050,Elite
Swimming,2018,100m Backstroke,Men,20180909,Ryunosuke Handa,Japan,Japan,57.05,57050,Elite
Swimming,2018,100m Backstroke,Men,20180704,Jasper Dejager,Australia,Australia,57.06,57060,Elite
Swimming,2018,100m Backstroke,Men,20180407,Rokas Juozelskis,Lithuania,Lithuania,57.06,57060,Elite
Swimming,2018,100m Backstroke,Men,20180728,Sean Conway,United States,United States,57.06,57060,Elite
Swimming,2018,100m Backstroke,Men,20180624,Anze Fers Erzen,Slovenia,Slovenia,57.07,57070,Elite
Swimming,2018,100m Backstroke,Men,20180719,Christophe Brun,France,France,57.07,57070,Elite
Swimming,2018,100m Backstroke,Men,20181130,Harry Homans,United States,United States,57.09,57090,Elite
Swimming,2018,100m Backstroke,Men,20180813,Marco Deano,Italy,Italy,57.09,57090,Elite
Swimming,2018,100m Backstroke,Men,20180622,Wang Xinge,China,China,57.10,57100,Elite
Swimming,2018,100m Backstroke,Men,20180617,Hiromasa Fujimori,Japan,Japan,57.10,57100,Elite
Swimming,2018,100m Backstroke,Men,20180725,Jacob Davies,Great Britain,Great Britain,57.11,57110,Elite
Swimming,2018,100m Backstroke,Men,20181107,Nicolas De Ferrari,Argentina,Argentina,57.12,57120,Elite
Swimming,2018,100m Backstroke,Men,20180704,Arijus Pavlidi,Lithuania,Lithuania,57.13,57130,Elite
Swimming,2018,100m Backstroke,Men,20180119,Tan Boxuan,China,China,57.13,57130,Elite
Swimming,2018,100m Backstroke,Men,20180525,Jan Karolczak,Poland,Poland,57.14,57140,Elite
Swimming,2018,100m Backstroke,Men,20180704,Jakub Balcerak,Poland,Poland,57.14,57140,Elite
Swimming,2018,100m Backstroke,Men,20181012,Anthony Rincón,Colombia,Colombia,57.14,57140,Elite
Swimming,2018,100m Backstroke,Men,20180728,Noah Bowers,United States,United States,57.14,57140,Elite
Swimming,2018,100m Backstroke,Men,20180328,Rajmund Szabo,Hungary,Hungary,57.14,57140,Elite
